2024-04-19 19:39:54,007 | Guka.comunication.comunication | comunication.py[line:29] |  ERROR: [WinError 10061] 由于目标计算机积极拒绝，无法连接。 |  __init__
2024-04-29 16:36:45,725 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:37:01,636 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:37:01,636 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 16:37:06,612 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 16:37:06,614 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 16:37:06,614 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:37:26,925 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:44:50,863 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:44:50,985 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:45:06,894 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:45:06,894 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 16:45:11,386 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 16:45:11,388 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 16:45:11,388 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:45:25,833 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:50:24,274 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:50:24,397 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:50:35,020 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:50:35,020 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 16:50:39,463 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 16:50:39,465 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 16:50:39,465 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:50:50,778 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:56:17,364 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:56:17,490 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:56:31,843 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:56:31,843 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 16:56:34,147 | Guka.pet.pet | pet.py[line:526] |  INFO:  |  audioTotext
2024-04-29 16:56:34,149 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 16:56:34,150 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:56:34,815 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:57:49,332 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:57:49,452 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:58:00,734 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:58:00,734 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 16:58:03,777 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 16:58:03,779 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 16:58:03,779 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 16:58:28,164 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 16:58:33,405 | Guka.liaotian.entrance | entrance.py[line:105] |  INFO: {'time': '16时59分', 'text': '记得写作业'} |  run
2024-04-29 16:59:00,007 | Guka.liaotian.entrance | entrance.py[line:118] |  INFO: 时间到了！现在要记得写作业。 |  regular_reminder
2024-04-29 16:59:00,455 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:02:34,217 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:04:17,302 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:04:41,173 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:05:22,218 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:07:15,030 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:08:33,847 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:10:07,756 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:10:12,212 | Guka.tool.windowsApi | windowsApi.py[line:230] |  ERROR: can only concatenate str (not "float") to str |  set_auidio_volume
2024-04-29 17:12:31,191 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:12:35,698 | Guka.tool.windowsApi | windowsApi.py[line:230] |  ERROR: can only concatenate str (not "float") to str |  set_auidio_volume
2024-04-29 17:15:07,722 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:15:07,848 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 17:15:52,768 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:15:52,769 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 17:15:57,135 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 17:15:57,137 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 17:15:57,137 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 17:16:09,401 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:19:51,564 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:19:51,702 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 17:20:09,747 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 17:20:09,747 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 17:20:14,332 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 17:20:14,334 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 17:20:14,335 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 17:20:27,899 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:33:02,539 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:33:02,689 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:33:15,866 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:33:15,866 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 19:33:20,235 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 19:33:20,237 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 19:33:20,237 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:34:02,157 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:36:19,556 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:36:19,680 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:37:14,148 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:37:14,148 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 19:37:16,489 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换模式 |  audioTotext
2024-04-29 19:37:16,491 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 19:37:16,493 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:37:17,087 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:37:30,168 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:37:30,168 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 19:37:33,495 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 19:37:33,497 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 19:37:33,498 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:38:02,170 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:45:04,380 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:45:04,501 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:45:15,789 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:45:15,789 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-29 19:45:20,536 | Guka.pet.pet | pet.py[line:526] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 19:45:20,538 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 19:45:20,538 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 19:45:42,429 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 19:46:33,903 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:30:16,166 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:30:16,309 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:30:28,265 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:30:28,266 | Guka.pet.pet | pet.py[line:539] |  INFO: Recording... |  audioTotext
2024-04-29 21:30:32,935 | Guka.pet.pet | pet.py[line:542] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 21:30:32,937 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 21:30:32,937 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:33:00,710 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:33:00,837 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:33:57,844 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:33:57,844 | Guka.pet.pet | pet.py[line:539] |  INFO: Recording... |  audioTotext
2024-04-29 21:34:01,171 | Guka.pet.pet | pet.py[line:542] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 21:34:01,173 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 21:34:01,173 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:34:19,714 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:34:19,714 | Guka.pet.pet | pet.py[line:539] |  INFO: Recording... |  audioTotext
2024-04-29 21:34:25,042 | Guka.pet.pet | pet.py[line:542] |  INFO: 在22点30分的时候帮我关机 |  audioTotext
2024-04-29 21:34:25,044 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 21:34:25,046 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:34:25,465 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:37:13,222 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:37:13,346 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:37:26,103 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:37:26,103 | Guka.pet.pet | pet.py[line:539] |  INFO: Recording... |  audioTotext
2024-04-29 21:37:30,237 | Guka.pet.pet | pet.py[line:542] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 21:37:30,239 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 21:37:30,240 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:37:35,376 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 21:37:35,376 | Guka.pet.pet | pet.py[line:539] |  INFO: Recording... |  audioTotext
2024-04-29 21:37:41,613 | Guka.pet.pet | pet.py[line:542] |  INFO: 在22点30分的时候帮我关闭电脑 |  audioTotext
2024-04-29 21:37:41,615 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 21:37:41,617 | Guka.pet.pet | pet.py[line:535] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 21:37:42,027 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 22:02:50,727 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 22:02:50,859 | Guka.pet.pet | pet.py[line:578] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 22:02:59,260 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 22:02:59,260 | Guka.pet.pet | pet.py[line:582] |  INFO: Recording... |  audioTotext
2024-04-29 22:03:03,632 | Guka.pet.pet | pet.py[line:585] |  INFO: 切换功能模式 |  audioTotext
2024-04-29 22:03:03,634 | Guka.comunication.comunication | comunication.py[line:106] |  INFO: 连接关闭 |  close_down
2024-04-29 22:03:03,634 | Guka.pet.pet | pet.py[line:578] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-29 22:04:24,196 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 23:56:23,433 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-29 23:56:23,620 | Guka.pet.pet | pet.py[line:586] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-30 11:17:15,514 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-30 11:17:15,671 | Guka.pet.pet | pet.py[line:586] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-30 11:18:37,689 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-30 11:24:17,349 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
2024-04-30 11:24:17,480 | Guka.pet.pet | pet.py[line:586] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-30 11:25:02,784 | Guka.comunication.comunication | comunication.py[line:39] |  INFO: 通讯模块开启 |  __init__
